StockCode,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
23282,498,136,0.014852173,6.212606096,4.919980926,0.01474296,9.818957778,6.313296174,5.21802706
23283,513,239,0.281292421,6.242223265,5.480638923,0.247869272,9.524356096,7.018065316,6.861300618
23284,500,765,0.403465303,6.216606101,6.64118217,0.338944395,9.779169766,8.476913798,7.503275946
23285,495,184,-0.008380995,6.206575927,5.220355825,-0.00834607,9.878939808,6.69087923,5.055275841
23286,498,214,0.002393331,6.212606096,5.370638028,0.002390472,9.818957778,6.879789867,5.130956166
23287,511,183,-0.006900283,6.238324625,5.214935758,-0.006876585,9.563135832,6.684065992,5.065634025
23288,499,174,-0.000533651,6.214608098,5.164785974,-0.000533508,9.799043878,6.621025743,5.110345455
23289,523,174,-0.016552724,6.261491684,5.164785974,-0.016417221,9.332693332,6.621025743,4.99838347
23290,490,191,-0.007105166,6.196444128,5.257495372,-0.007080043,9.979720707,6.7375651,5.064199878
23291,509,171,-0.005774949,6.234410726,5.147494477,-0.005758338,9.602067349,6.599289651,5.073516386
23292,525,196,-0.009741122,6.265301213,5.283203729,-0.009693983,9.294799992,6.769881515,5.045774595
23293,873,436,0.012642683,6.773080376,6.079933195,0.012563432,4.243925888,7.771401774,5.202663884
23294,873,289,-0.000270146,6.773080376,5.669880923,-0.000270109,4.243925888,7.255949949,5.112202116
23295,873,348,-0.003639205,6.773080376,5.855071922,-0.003632599,4.243925888,7.488742315,5.088500416
23296,874,317,0.019962297,6.774223886,5.762051383,0.019765663,4.232551399,7.37181184,5.253431368
23297,889,134,0.003836387,6.791221463,4.905274778,0.003829047,4.063476682,6.294809969,5.141096471
23298,491,1166,0.182963022,6.198478716,7.062191632,0.168022326,9.959482674,9.006139242,6.298471081
23299,493,170,0.201500112,6.202535517,5.141663557,0.183570869,9.91912972,6.591959955,6.408070503
23300,496,696,0.007284183,6.208590026,6.546785411,0.007257782,9.858905582,8.358253361,5.165265126
23301,500,839,0.003311025,6.216606101,6.733401892,0.003305556,9.779169766,8.592837614,5.13740646
23302,513,215,0.01471432,6.242223265,5.375278408,0.014607115,9.524356096,6.885623006,5.217069511
23303,897,5,0.028350006,6.800170068,1.791759469,0.027955582,3.974464994,2.380998833,5.311160917
23304,875,6,0.030871054,6.775366091,1.945910149,0.030404128,4.221189902,2.574772297,5.328420364
23305,875,7,0.000499842,6.775366091,2.079441542,0.000499717,4.221189902,2.742626507,5.117628509
23306,496,275,0.017909553,6.208590026,5.620400866,0.017751066,9.858905582,7.193751572,5.239230767
23307,503,604,0.006821746,6.222576268,6.405228458,0.006798583,9.719784577,8.180310707,5.162028304
23308,506,350,-0.00212536,6.228511004,5.860786223,-0.002123105,9.660751824,7.495925416,5.099140618
23309,500,368,-0.007077348,6.216606101,5.910796644,-0.007052421,9.779169766,7.558790481,5.064394586
23310,503,227,-0.000353269,6.222576268,5.429345629,-0.000353207,9.719784577,6.953587629,5.111616372
23311,873,277,0.219910366,6.773080376,5.627621114,0.198777386,4.243925888,7.202827707,6.515259033
23312,874,169,0.192221207,6.774223886,5.135798437,0.175818128,4.232551399,6.584587269,6.353422554
23313,873,309,0.372811046,6.773080376,5.736572297,0.316860496,4.243925888,7.339783628,7.347609745
23314,875,89,0.370194989,6.775366091,4.49980967,0.314953057,4.221189902,5.785124389,7.334164487
23315,512,78,0.32883682,6.240275845,4.369447852,0.284303988,9.543727066,5.621254459,7.118123645
23316,609,91,0.371352449,6.413458957,4.521788577,0.315797442,7.821076434,5.812752739,7.340116432
23317,523,72,0.320771293,6.261491684,4.290459441,0.278215879,9.332693332,5.521962921,7.075209447
23318,873,309,0.271607874,6.773080376,5.736572297,0.240282142,4.243925888,7.339783628,6.807820038
23319,873,330,0.218906255,6.773080376,5.802118375,0.197953944,4.243925888,7.422177625,6.509454713
23320,873,258,0.39426907,6.773080376,5.556828062,0.332370314,4.243925888,7.113838058,7.456936202
23321,506,560,0.011710509,6.228511004,6.329720906,0.011642472,9.660751824,8.085394745,5.196172172
23322,493,501,0.331527027,6.202535517,6.21860012,0.286326425,9.91912972,7.945711549,7.132379507
23323,580,226,0.031015143,6.364750757,5.424950017,0.030543893,8.305576401,6.948062172,5.329405546
23324,876,35,-0.010221869,6.776506992,3.583518938,-0.010169979,4.209841367,4.63331092,5.042419369
23325,884,29,0.020918077,6.785587645,3.401197382,0.020702298,4.119516209,4.404125556,5.260033572
23326,873,62,0.274418593,6.773080376,4.143134726,0.242490069,4.243925888,5.336769964,6.823383398
23327,876,34,0.010145938,6.776506992,3.555348061,0.010094814,4.209841367,4.59789902,5.185262954
23328,873,329,0.387128338,6.773080376,5.799092654,0.327235666,4.243925888,7.418374175,7.420742818
23329,873,181,0.002255366,6.773080376,5.204006687,0.002252826,4.243925888,6.670327721,5.12998592
23330,874,172,0.007836306,6.774223886,5.153291594,0.007805761,4.232551399,6.606576856,5.169127757
23331,873,86,0.006148122,6.773080376,4.465908119,0.0061293,4.243925888,5.742508806,5.157310621
23332,873,221,0.013607387,6.773080376,5.402677382,0.013515638,4.243925888,6.920064594,5.209375848
23333,874,192,0.017787241,6.774223886,5.262690189,0.017630899,4.232551399,6.74409519,5.238383727
23334,873,102,0.007534769,6.773080376,4.634728988,0.007506524,4.243925888,5.954723275,5.167018478
23335,525,83,0.00146097,6.265301213,4.430816799,0.001459904,9.294799992,5.698397637,5.12439673
23336,530,73,0.029994162,6.274762021,4.304065093,0.029553134,9.200693428,5.539065761,5.322421834
23337,543,52,0.123350193,6.298949247,3.970291914,0.116315464,8.960103343,5.119499753,5.933996909
23338,527,94,0.01036419,6.269096284,4.553876892,0.01031085,9.25705046,5.853089011,5.186785762
23339,558,63,0.00527086,6.326149473,4.158883083,0.005257017,8.689542973,5.356566267,5.15116203
23340,873,122,0.027077825,6.773080376,4.812184355,0.026717707,4.243925888,6.177791647,5.302435316
23341,508,102,0.181902886,6.232448017,4.634728988,0.167125755,9.621590396,5.954723275,6.292151277
23342,551,131,0.280382321,6.313548046,4.882801923,0.247158722,8.814889236,6.266560705,6.856292051
23343,502,400,0.03135292,6.22059017,5.993961427,0.030871455,9.739540273,7.663331882,5.331714486
23344,522,601,0.028365928,6.259581464,6.400257445,0.027971065,9.351694273,8.174061948,5.311270055
23345,874,146,0.006411126,6.774223886,4.990432587,0.006390662,4.232551399,6.401856681,5.159152929
23346,873,152,-0.00459833,6.773080376,5.030437921,-0.00458779,4.243925888,6.452144959,5.081767413
23347,873,73,-0.002178232,6.773080376,4.304065093,-0.002175863,4.243925888,5.539065761,5.098768731
23348,503,148,0.233074696,6.222576268,5.003946306,0.209510803,9.719784577,6.418843957,6.590917332
23349,873,272,0.008327775,6.773080376,5.609471795,0.008293291,4.243925888,7.180013301,5.17256428
23350,873,243,0.000589226,6.773080376,5.497168225,0.000589052,4.243925888,7.038843299,5.118258222
23351,873,283,-0.004890199,6.773080376,5.648974238,-0.00487828,4.243925888,7.229669424,5.079719786
23352,873,167,-0.007126041,6.773080376,5.123963979,-0.00710077,4.243925888,6.569710891,5.064053776
23353,873,257,-0.009339174,6.773080376,5.552959585,-0.009295834,4.243925888,7.108975231,5.048581091
23354,873,264,0.014802901,6.773080376,5.579729826,0.014694408,4.243925888,7.142626476,5.217684826
23355,873,632,0.150142239,6.773080376,6.450470422,0.13988562,4.243925888,8.237181634,6.100139522
23356,873,361,0.282451931,6.773080376,5.891644212,0.248773816,4.243925888,7.53471512,6.867676619
23357,873,75,0.181828297,6.773080376,4.33073334,0.167062644,4.243925888,5.572588796,6.291706418
23358,873,65,0.252082649,6.773080376,4.189654742,0.224808284,4.243925888,5.395247452,6.698747061
23359,873,68,0.009683254,6.773080376,4.234106505,0.009636672,4.243925888,5.451125065,5.182033578
23360,873,89,0.027738023,6.773080376,4.49980967,0.027360293,4.243925888,5.785124389,5.306964816
23365,873,135,0.001289339,6.773080376,4.912654886,0.001288509,4.243925888,6.304087054,5.123188586
23366,873,146,-0.004884005,6.773080376,4.990432587,-0.004872117,4.243925888,6.401856681,5.079763233
23367,873,219,0.003935524,6.773080376,5.393627546,0.0039278,4.243925888,6.908688595,5.141792568
23368,873,179,-0.003579498,6.773080376,5.192956851,-0.003573107,4.243925888,6.656437642,5.088919764
23369,873,105,0.019176057,6.773080376,4.663439094,0.018994514,4.243925888,5.990813007,5.24799565
23370,873,125,0.016762152,6.773080376,4.836281907,0.016623218,4.243925888,6.208083217,5.231280727
23371,873,147,-0.002584576,6.773080376,4.997212274,-0.002581242,4.243925888,6.410379014,5.095911275
23372,873,119,0.014602921,6.773080376,4.787491743,0.014497325,4.243925888,6.146752063,5.216295618
23373,875,76,0.00841613,6.775366091,4.343805422,0.008380912,4.221189902,5.589020916,5.173181908
23374,873,108,0.0171559,6.773080376,4.691347882,0.017010399,4.243925888,6.025895451,5.234009914
23375,873,78,-0.002618163,6.773080376,4.369447852,-0.002614741,4.243925888,5.621254459,5.095675144
23376,873,122,-0.00251598,6.773080376,4.812184355,-0.002512821,4.243925888,6.177791647,5.096393569
23377,873,105,-0.002856876,6.773080376,4.663439094,-0.002852803,4.243925888,5.990813007,5.093997083
23378,873,144,0.004181938,6.773080376,4.976733742,0.004173218,4.243925888,6.384636695,5.143522483
23379,873,59,-0.004545144,6.773080376,4.094344562,-0.004534846,4.243925888,5.275438809,5.082140607
23380,873,92,0.002232477,6.773080376,4.532599493,0.002229989,4.243925888,5.826342485,5.129824945
23381,873,54,-0.004157548,6.773080376,4.007333185,-0.004148929,4.243925888,5.166062088,5.084860878
23382,873,181,0.252835176,6.773080376,5.204006687,0.225409123,4.243925888,6.670327721,6.702982288
23388,873,120,0.305409953,6.773080376,4.795790546,0.266517132,4.243925888,6.157183984,6.992746674
23389,873,186,0.222531686,6.773080376,5.231108617,0.200923861,4.243925888,6.704395912,6.530389223
23390,873,135,0.124541473,6.773080376,4.912654886,0.117375373,4.243925888,6.304087054,5.941468055
23391,873,74,0.093932576,6.773080376,4.317488114,0.089779071,4.243925888,5.555939025,5.746945725
23392,873,96,0.35757254,6.773080376,4.574710979,0.305698208,4.243925888,5.879278278,7.268928398
23393,873,187,0.352142643,6.773080376,5.236441963,0.301690478,4.243925888,6.711100138,7.240678488
23394,873,115,0.45683187,6.773080376,4.753590191,0.376264126,4.243925888,6.10413648,7.766337316
23395,873,168,0.12363781,6.773080376,5.129898715,0.116571467,4.243925888,6.577171087,5.935801436
23396,873,161,0.122396449,6.773080376,5.087596335,0.115466086,4.243925888,6.523995333,5.928009765
23397,873,173,0.195193562,6.773080376,5.159055299,0.178308149,4.243925888,6.613822059,6.370974354
23398,873,53,-0.012770743,6.773080376,3.988984047,-0.012689885,4.243925888,5.142996499,5.024656918
23399,873,176,0.005709982,6.773080376,5.176149733,0.005693741,4.243925888,6.635310434,5.154240434
23400,873,90,0.190688871,6.773080376,4.510859507,0.174532023,4.243925888,5.799014467,6.344356985
23401,873,72,0.413725466,6.773080376,4.290459441,0.346228394,4.243925888,5.521962921,7.554619803
23402,873,54,0.22623823,6.773080376,4.007333185,0.203951134,4.243925888,5.166062088,6.551728032
23403,873,106,0.426035538,6.773080376,4.672828834,0.354898243,4.243925888,6.00261628,7.615732309
23404,873,147,0.284811494,6.773080376,4.997212274,0.25061201,4.243925888,6.410379014,6.880633783
23405,873,51,0.085398887,6.773080376,3.951243719,0.081947557,4.243925888,5.095555424,5.691742517
23406,875,85,0.450635366,6.775366091,4.454347296,0.372001644,4.221189902,5.727976398,7.7362917
23407,873,109,0.242080046,6.773080376,4.700480366,0.216787431,4.243925888,6.037375341,6.642209226
23408,874,50,-0.018795593,6.774223886,3.931825633,-0.018621139,4.232551399,5.071146126,4.982848372
23409,876,34,0.217435869,6.776506992,3.555348061,0.1967469,4.209841367,4.59789902,6.500946436
23410,886,15,0.245079573,6.787844982,2.772588722,0.219199442,4.097062498,3.61393976,6.659211145
23411,879,48,0.358263309,6.779921907,3.891820298,0.306206905,4.175873241,5.020857848,7.27251413
23412,932,61,0.319741686,6.838405201,4.127134385,0.277436025,3.594140525,5.316656906,7.069712371
23413,873,48,0.304636108,6.773080376,3.891820298,0.265924157,4.243925888,5.020857848,6.988566884
23414,881,51,0.431293553,6.782192056,3.951243719,0.358578618,4.153292097,5.095555424,7.641674738
23415,873,38,0.03157021,6.773080376,3.663561646,0.031082118,4.243925888,4.73392775,5.333199415
23416,874,19,0.0011128,6.774223886,2.995732274,0.001112182,4.232551399,3.894439976,5.121945683
23417,873,22,-0.009388923,6.773080376,3.135494216,-0.009345121,4.243925888,4.070126232,5.048233677
23418,875,58,0.390667002,6.775366091,4.077537444,0.32978349,4.221189902,5.254311601,7.438702056
23419,873,71,0.286807351,6.773080376,4.276666119,0.252164229,4.243925888,5.504624173,6.891575147
23420,890,23,0.03235171,6.792344427,3.17805383,0.031839413,4.052306563,4.12362534,5.338537479
23421,889,25,0.42558827,6.791221463,3.258096538,0.354584549,4.063476682,4.22424217,7.613521126
23422,873,34,0.007535305,6.773080376,3.555348061,0.007507056,4.243925888,4.59789902,5.167022228
23423,873,56,0.390199755,6.773080376,4.043051268,0.329447445,4.243925888,5.210961122,7.436333325
23424,876,111,0.12981741,6.776506992,4.718498871,0.122056035,4.209841367,6.060025311,5.974461363
23425,873,46,0.148850984,6.773080376,3.850147602,0.138762299,4.243925888,4.968473631,6.092221391
23426,873,163,0.250347294,6.773080376,5.099866428,0.223421348,4.243925888,6.539419321,6.688970746
23427,873,87,0.238335537,6.773080376,4.477336814,0.213768169,4.243925888,5.756875126,6.620926889
23428,873,27,0.257138892,6.773080376,3.33220451,0.228838418,4.243925888,4.317398804,6.727154891
23429,875,17,0.403804613,6.775366091,2.890371758,0.339186131,4.221189902,3.761997666,7.504979911
23430,874,13,0.22777213,6.774223886,2.63905733,0.205201251,4.232551399,3.446085551,6.560539926
23431,880,64,-0.004558548,6.781057626,4.17438727,-0.004548189,4.164576262,5.376055639,5.082046552
23432,875,62,-0.015190993,6.775366091,4.143134726,-0.015076765,4.221189902,5.336769964,5.007832148
23433,879,75,0.003623862,6.779921907,4.33073334,0.003617311,4.175873241,5.572588796,5.13960398
23434,873,158,0.069827182,6.773080376,5.068904202,0.067497123,4.243925888,6.500498587,5.589883507
23435,873,85,-0.002066929,6.773080376,4.454347296,-0.002064796,4.243925888,5.727976398,5.099551627
23436,873,91,0.017932517,6.773080376,4.521788577,0.017773626,4.243925888,5.812752739,5.239389787
23437,873,100,0.022168082,6.773080376,4.615120517,0.021925942,4.243925888,5.930074656,5.26865886
23438,873,86,0.014918371,6.773080376,4.465908119,0.014808187,4.243925888,5.742508806,5.218486838
23439,873,304,-0.000136041,6.773080376,5.720311777,-0.000136032,4.243925888,7.319343514,5.113147209
23440,874,3,0.046936368,6.774223886,1.386294361,0.045868155,4.232551399,1.871313253,5.437424044
23441,874,3,0,6.774223886,1.386294361,0,4.232551399,1.871313253,5.114106077
23442,874,6,0.141986411,6.774223886,1.945910149,0.132769212,4.232551399,2.574772297,6.049976992
23444,511,71,0.328472911,6.238324625,4.276666119,0.284030095,9.563135832,5.504624173,7.116193014
23445,874,86,-0.00579512,6.774223886,4.465908119,-0.005778393,4.232551399,5.742508806,5.073375025
23446,874,2,0.002512677,6.774223886,1.098612289,0.002509526,4.232551399,1.50968558,5.13179536
23447,874,3,-0.018517831,6.774223886,1.386294361,-0.018348464,4.232551399,1.871313253,4.984770416
23448,926,1,0,6.831953566,0.693147181,0,3.658314874,1,5.114106077
23449,896,1,0,6.799055862,0.693147181,0,3.985547992,1,5.114106077
23451,873,41,-0.048101818,6.773080376,3.737669618,-0.046980736,4.243925888,4.827084384,4.782945686
23452,874,69,-0.002707892,6.774223886,4.248495242,-0.002704232,4.232551399,5.469212273,5.095044337
23453,874,39,0.014592118,6.774223886,3.688879454,0.014486678,4.232551399,4.76575323,5.216220566
23454,874,44,0.206318993,6.774223886,3.80666249,0.187573569,4.232551399,4.913811135,6.436284951
23455,873,31,0.421582621,6.773080376,3.465735903,0.351770773,4.243925888,4.485253014,7.593687222
23456,879,35,0.387882703,6.779921907,3.583518938,0.32777935,4.175873241,4.63331092,7.424575167
23457,873,27,0.102627152,6.773080376,3.33220451,0.097695652,4.243925888,4.317398804,5.802748556
23458,873,22,0.418857697,6.773080376,3.135494216,0.349852109,4.243925888,4.070126232,7.580162841
23459,873,18,0.386756049,6.773080376,2.944438979,0.326967242,4.243925888,3.829962289,7.418850734
23460,876,38,0.130383312,6.776506992,3.663561646,0.12255679,4.209841367,4.73392775,5.977991108
23461,874,77,0.324500486,6.774223886,4.356708827,0.281035397,4.232551399,5.605241003,7.095083821
23462,873,43,0.267760064,6.773080376,3.784189634,0.237251614,4.243925888,4.885561872,6.78645829
23463,876,5,-0.00346518,6.776506992,1.791759469,-0.00345919,4.209841367,2.380998833,5.089722749
23464,873,6,0.360789742,6.773080376,1.945910149,0.308065224,4.243925888,2.574772297,7.285613151
23465,873,10,0.210111185,6.773080376,2.397895273,0.190712244,4.243925888,3.142935365,6.45840902
23466,873,24,-0.107749816,6.773080376,3.218875825,-0.102330765,4.243925888,4.174940192,4.392791361
23467,879,9,0.212398907,6.779921907,2.302585093,0.192600964,4.175873241,3.023126723,6.471722335
23468,888,9,0.454906822,6.790097236,2.302585093,0.374941859,4.074659358,3.023126723,7.757016848
23469,873,59,0.330631944,6.773080376,4.094344562,0.285653975,4.243925888,5.275438809,7.12763951
23470,876,73,0.253724223,6.776506992,4.304065093,0.2261185,4.209841367,5.539065761,6.707982583
23471,879,23,0.193370568,6.779921907,3.17805383,0.176781713,4.175873241,4.12362534,6.360214728
23472,874,26,0.346177066,6.774223886,3.295836866,0.297268772,4.232551399,4.271683246,7.209510529
