StockCode,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,Cluster
23649,886,2,0.42106618799999995,4.0970624980000006,1.50968558,7.591126049,1
23650,873,3,-0.035657964,4.243925888,1.871313253,4.86713578,1
23652,894,1,0.37,4.007751103,1.0,7.333161313,1
23654,880,3,-0.061962354000000004,4.164576262,1.871313253,4.690339677,1
23660,873,32,0.23692610100000003,4.243925888,4.523934198,6.612899525,1
23661,873,24,-0.038042625,4.243925888,4.174940192,4.850924049,1
23664,900,1,0.0,3.941289901,1.0,5.114106077,1
23681,873,107,-0.025949494,4.243925888,6.014309752999999,4.93352485,1
23691,874,29,-0.0038742409999999996,4.232551399,4.404125556,5.086849877,1
23692,902,1,0.0,3.919234482,1.0,5.114106077,1
23694,873,34,-0.009550143,4.243925888,4.59789902,5.04710792,1
23695,873,47,0.000934832,4.243925888,4.994938594,5.120692491000001,1
23697,874,29,-0.0048754259999999995,4.232551399,4.404125556,5.079823412,1
23702,895,3,0.5346495379999999,3.996643353,1.871313253,8.133145031,1
23843,872,1,0.0,4.255313398999999,1.0,5.114106077,1
35001G,501,31,0.22483318600000002,9.759335284,4.4852530139999995,6.543646702999999,2
35001W,501,4,0.221675641,9.759335284,2.151813469,6.525451726,2
35004B,496,137,0.41475742200000004,9.858905582,6.322438318,7.559763275,0
35004C,494,46,0.321515172,9.899014466,4.968473631,7.079178353,2
35004G,619,27,0.145657454,7.659333201,4.317398804,6.072599979,2
35004P,507,1,0.208131686,9.641151837999999,1.0,6.446869062999999,2
35095A,496,101,-0.0026081529999999998,9.858905582,5.94245938,5.095745516,0
35095B,496,101,-0.0028288690000000003,9.858905582,5.94245938,5.0941939419999995,0
35241,507,65,0.18308375600000001,9.641151837999999,5.395247452,6.299190455,0
35265,617,16,-0.0060701159999999995,7.691472129,3.6901472930000003,5.071448049,2
35400,500,12,1.0,9.779169766,3.352928917,10.0,2
35443,494,5,0.005154953,9.899014466,2.380998833,5.150349257,2
35471D,498,211,0.011481793999999998,9.818957778,6.86212626,5.194578469,0
35591T,507,2,0.012782435,9.641151837999999,1.50968558,5.20363661,2
35597D,971,2,0.0,3.186805292,1.50968558,5.114106077,1
35598A,895,1,0.13,3.996643353,1.0,5.97560044,1
35598B,500,19,0.0057975990000000005,9.779169766,3.894439976,5.154854506,2
35598C,898,1,0.0,3.9633943310000004,1.0,5.114106077,1
35598D,500,38,-0.016126963,9.779169766,4.73392775,5.001336345,2
35599B,502,22,0.268645708,9.739540273,4.070126232,6.791380824,2
35599D,500,28,0.36531508,9.779169766,4.361509973,7.30901539,2
35607A,501,2,0.013387066000000001,9.759335284,1.50968558,5.207843522,2
35607B,514,10,-0.002680886,9.505022777,3.142935365,5.095234188,2
35609A,507,1,1.0,9.641151837999999,1.0,10.0,2
35610A,502,2,1.0,9.739540273,1.50968558,10.0,2
35610B,504,1,1.0,9.70006804,1.0,10.0,2
35610C,504,2,1.0,9.70006804,1.50968558,10.0,2
35637A,610,23,0.242092905,7.804783245,4.12362534,6.642282203,2
35637C,592,10,0.353246205,8.102223703,3.142935365,7.246429117999999,2
35638A,592,3,0.28334874600000004,8.102223703,1.871313253,6.872604142,2
35638B,979,3,0.27751807100000003,3.105272133,1.871313253,6.840505907000001,1
35645,922,3,0.27148817199999997,3.7013289510000003,1.871313253,6.807156472000001,1
35646,494,96,0.025696224,9.899014466,5.879278277999999,5.292946978,0
35647,667,4,0.012386868,6.9175991539999995,2.151813469,5.200882966,2
35648,494,132,-0.012506851000000001,9.899014466,6.27604784,5.026493838,0
35649,550,34,1.0,8.832925487,4.59789902,10.0,2
35650,1002,1,1.0,2.874519715,1.0,10.0,1
35651,494,76,0.16127629999999998,9.899014466,5.589020916,6.16804846,0
35653,498,63,0.313373996,9.818957778,5.356566267,7.035619669,0
35809A,496,113,0.008167166,9.858905582,6.082274375,5.171441426,0
35809B,590,5,0.000413206,8.13582843,2.380998833,5.117018101,2
35810A,500,101,-0.002726401,9.779169766,5.94245938,5.094914225,0
35810B,563,38,-0.055283069000000004,8.600967234,4.73392775,4.7348139410000005,2
35815P,558,7,1.0,8.689542973,2.7426265069999998,10.0,2
35816P,991,1,0.0,2.9842119410000003,1.0,5.114106077,1
35817P,502,2,-0.013900312,9.739540273,1.50968558,5.016799536000001,2
35818B,910,2,1.0,3.831498613,1.50968558,10.0,1
35818P,607,17,0.052870278,7.8537430960000005,3.761997666,5.477263314,2
35819B,497,24,0.071916557,9.838911626,4.174940192,5.603636511,2
35819P,898,7,-0.006739485999999999,3.9633943310000004,2.7426265069999998,5.066759785,1
35832,503,1,1.0,9.719784577,1.0,10.0,2
35833P,502,23,0.195849947,9.739540273,4.12362534,6.3748444310000005,2
35909A,580,5,0.34891015200000003,8.305576401,2.380998833,7.22380701,2
35909B,643,4,0.41269335799999995,7.281554011,2.151813469,7.549471819,2
35910A,666,7,0.009303403,6.932501014,2.7426265069999998,5.179381242,2
35910B,643,5,-0.004307028,7.281554011,2.380998833,5.083811651,2
35911A,501,93,-0.013176382,9.759335284,5.839786884,5.021834246,0
35911B,654,27,-0.00129579,7.113086725,4.317398804,5.104978157,2
35912B,577,28,-0.053868202000000004,8.357070855,4.361509973,4.744271009,2
35913B,563,14,0.013405783000000001,8.600967234,3.532812302,5.207973706000001,2
35914,500,61,-0.002882692,9.779169766,5.316656906,5.093815632,0
35915B,507,74,0.013409306000000001,9.641151837999999,5.555939025,5.2079982110000005,0
35915C,566,91,0.003256466,8.548197934,5.812752739,5.137023136,0
35916A,557,27,-0.007172114,8.707353165,4.317398804,5.063731315,2
35916B,511,30,0.017415672,9.563135832,4.445343652,5.235809896,2
35916C,505,23,0.013876335,9.680390507,4.12362534,5.211245922,2
35920,585,23,-0.062548065,8.220340321,4.12362534,4.6864530460000005,2
35921,588,35,0.40814432799999995,8.169547072,4.63331092,7.526737098,2
35922,585,17,1.0,8.220340321,3.761997666,10.0,2
35923,508,64,0.018765358,9.621590396,5.376055639,5.245154584,0
35924,496,79,0.025688627000000002,9.858905582,5.637066483,5.292894773,0
35933,500,19,-0.006094478,9.779169766,3.894439976,5.071277361,2
35953,500,101,0.056370413,9.779169766,5.94245938,5.500657481,0
35954,500,43,1.0,9.779169766,4.885561872,10.0,2
35957,494,42,0.021868917,9.899014466,4.856663144,5.266595523,2
35958,508,2,0.002559532,9.621590396,1.50968558,5.132124793,2
35961,494,262,-0.000601545,9.899014466,7.133103405,5.109867151,0
35964,494,88,0.024845562999999998,9.899014466,5.771079111000001,5.287098589,0
35965,494,90,0.33659647200000004,9.899014466,5.799014467,7.159165239,0
35966,532,3,1.0,9.163298685,1.871313253,10.0,2
35967,505,56,0.019900984,9.680390507,5.210961122,5.253007629,0
35968,509,18,-0.00319006,9.602067349,3.8299622889999996,5.091655597,2
35970,496,375,0.39558232200000004,9.858905582,7.582413391,7.463572344,0
35971,500,106,0.0029461979999999997,9.779169766,6.00261628,5.1348428660000005,0
35972,625,20,-0.008729952,7.563534806,3.95577113,5.0528369589999995,2
37327,494,94,-0.004683832,9.899014466,5.853089011000001,5.081167506,0
37330,1134,1,0.0,1.6447023369999998,1.0,5.114106077,1
37333,508,26,0.327797598,9.621590396,4.271683246,7.112608905,2
37340,496,159,0.47475678299999996,9.858905582,6.508379737,7.852537466,0
37342,494,144,0.036560409,9.899014466,6.384636695,5.367215885,0
37343,497,14,-0.022369122,9.838911626,3.532812302,4.958167058,2
37351,714,4,-0.006338686,6.241259865,2.151813469,5.069566607,1
37370,496,181,0.24936987,9.858905582,6.6703277210000005,6.6834583489999995,0
37379A,661,1,1.0,7.007347039,1.0,10.0,2
37413,555,83,0.0020960370000000002,8.743069504,5.698397637,5.128865276,0
37423,718,4,0.001294556,6.185767449,2.151813469,5.123225311000001,1
37444A,504,20,-0.007445453,9.70006804,3.95577113,5.061818569,2
37444B,508,5,0.454702929,9.621590396,2.380998833,7.75602894,2
37444C,630,9,-0.051415565,7.484401615,3.0231267230000003,4.760694722,2
37446,500,225,-0.004059424,9.779169766,6.942512321000001,5.08554971,0
37447,500,143,-0.017810153000000002,9.779169766,6.375937427,4.989669748,0
37448,497,239,0.018470527,9.838911626,7.018065316,5.243114353,0
37449,496,199,0.294795928,9.858905582,6.788879952,6.9351995870000005,0
37450,497,180,0.253367558,9.838911626,6.663401867,6.705977005,0
37462E,497,14,-0.006717878,9.838911626,3.532812302,5.066911077,2
37464,500,1,-0.001961639,9.779169766,1.0,5.100292312,2
37467,508,22,1.0,9.621590396,4.070126232,10.0,2
37468,533,15,0.012574728,9.144653901,3.61393976,5.2021908439999995,2
37471,560,4,0.126679279,8.654017972,2.151813469,5.954855536,2
37475,496,46,0.067189215,9.858905582,4.968473631,5.572481061,2
37476,508,34,0.41007086299999995,9.621590396,4.59789902,7.536374307000001,2
37479B,510,28,-0.027635726,9.582582544,4.361509973,4.9219489880000005,2
37479P,496,37,0.241397117,9.858905582,4.701275542,6.638332512000001,2
37482P,496,76,0.038611917,9.858905582,5.589020916,5.381152835,0
37487B,735,3,0.00043621599999999996,5.953318624,1.871313253,5.11718023,1
37488A,566,6,-0.001267739,8.548197934,2.574772297,5.105175629,2
37489A,574,13,-0.01045771,8.408833277000001,3.4460855510000004,5.040773971,2
37489B,587,12,0.005141328,8.186449352,3.352928917,5.150253708999999,2
37489C,642,10,0.015716391,7.297011652,3.142935365,5.224027099,2
37489D,608,15,-0.00060604,7.837396355,3.61393976,5.109835482,2
37491A,943,1,0.35,3.477552203,1.0,7.2294998139999995,1
37491B,1016,1,0.0,2.736638442,1.0,5.114106077,1
37491C,1016,1,0.41,2.736638442,1.0,7.536020059,1
37491D,1016,1,0.0,2.736638442,1.0,5.114106077,1
37495,497,108,0.390508199,9.838911626,6.025895451,7.437897083999999,0
37500,496,128,0.220043248,9.858905582,6.237661977,6.516026807,0
37501,507,70,0.345941049,9.641151837999999,5.487042917,7.208274587000001,0
37503,502,1,1.0,9.739540273,1.0,10.0,2
40001,501,70,0.007935363,9.759335284,5.487042917,5.1698205360000005,0
40003,500,22,-0.024189307,9.779169766,4.070126232,4.945628719,2
40005B,889,2,0.01946536,4.063476682,1.50968558,5.24999625,1
40016,497,118,-0.007241548,9.838911626,6.136232843999999,5.063245386,0
40046A,648,7,-0.003735123,7.204624086,2.7426265069999998,5.087826781,2
44089A,747,5,-0.000255437,5.79244736,2.380998833,5.112305767,1
44089C,615,8,-0.001660686,7.723715236,2.8906844130000002,5.102409848,2
44091A,676,5,0.006239155,6.784477602999999,2.380998833,5.157948343999999,2
44092B,582,4,-0.001694646,8.271394272,2.151813469,5.102170871,2
44092C,586,6,0.0023612010000000003,8.203380402999999,2.574772297,5.130730219,2
44228,497,2,-0.00028713400000000003,9.838911626,1.50968558,5.1120824019999995,2
44234,508,34,-0.005903765,9.621590396,4.59789902,5.072613657,2
44235,508,15,-0.002353135,9.621590396,3.61393976,5.097538651,2
44236,709,5,0.053765858,6.311063588,2.380998833,5.483256581,1
44242B,616,4,0.0030779970000000003,7.707580618,2.151813469,5.135769105,2
44265,748,2,0.248923084,5.7791581260000005,1.50968558,6.6809371639999995,1
45013,778,2,-0.00039163699999999996,5.388519326,1.50968558,5.1113460239999995,1
46000M,496,147,1.0,9.858905582,6.410379014,10.0,0
46000P,669,2,0.351207889,6.887862242000001,1.50968558,7.2358038360000005,2
46000R,509,40,-0.004535318,9.602067349,4.796792814,5.082209552,2
46000S,501,193,1.0,9.759335284,6.750591531,10.0,0
46000U,500,31,0.01774287,9.779169766,4.4852530139999995,5.2380764189999995,2
46115B,1152,1,0.0,1.4881905290000002,1.0,5.114106077,1
46118,494,49,0.130359681,9.899014466,5.046253445,5.977843745,2
46126A,561,14,-0.023061725,8.636302936,3.532812302,4.953393437,2
46138B,494,15,0.022361515,9.899014466,3.61393976,5.269992646,2
46775D,612,35,0.128367911,7.772276714,4.63331092,5.9654122339999995,2
46776A,507,72,0.06584933,9.641151837999999,5.521962921,5.563625469,0
46776B,500,84,0.418509505,9.779169766,5.713274016000001,7.578432818,0
46776C,496,58,0.422177552,9.858905582,5.254311601,7.596636547,2
46776D,507,39,0.352938197,9.641151837999999,4.76575323,7.244824567,2
46776E,510,35,0.18686771300000002,9.582582544,4.63331092,6.321699428,2
46776F,507,90,0.296857529,9.641151837999999,5.799014467,6.946413992999999,0
47013A,567,8,0.004467793,8.530670195,2.8906844130000002,5.145528756,2
47013C,556,18,-0.013402443,8.725195304,3.8299622889999996,5.020261675,2
47016,910,1,0.0,3.831498613,1.0,5.114106077,1
47021G,497,37,0.035162402,9.838911626,4.701275542,5.357702695,2
47310M,494,124,0.000264528,9.899014466,6.198066915,5.115970448000001,0
47341A,653,5,-0.014221933999999999,7.128284572999999,2.380998833,5.014563903,2
47341B,556,11,-0.01174295,8.725195304,3.252312087,5.0318139639999995,2
47343A,605,13,0.022351647000000002,7.886517392000001,3.4460855510000004,5.269924606,2
47344B,608,9,-0.006663011,7.837396355,3.0231267230000003,5.067295259,2
47348A,500,22,-0.0037948590000000003,9.779169766,4.070126232,5.087407292,2
47351B,671,10,0.12729084699999998,6.858213965,3.142935365,5.958680655,2
47367B,494,48,0.26659203800000003,9.899014466,5.020857848,6.77996097,2
47369A,500,14,0.40587552,9.779169766,3.532812302,7.515370794,2
47369B,534,18,0.371374445,9.126043999,3.8299622889999996,7.3402294910000006,2
47420,501,11,0.000304793,9.759335284,3.252312087,5.116254189,2
47421,507,54,-0.00733181,9.641151837999999,5.166062088,5.062613744,0
47422,562,54,0.0009432910000000001,8.618619394,5.166062088,5.120752063,2
47469,751,14,0.0017633739999999998,5.739396622,3.532812302,5.1265248969999995,1
47471,501,39,0.00755087,9.759335284,4.76575323,5.167131121000001,2
47480,498,93,-0.018906917,9.818957778,5.839786884,4.9820781830000005,0
47481,500,27,0.001187174,9.779169766,4.317398804,5.122469333,2
47503A,497,154,0.013696948,9.838911626,6.468470375,5.209998647,0
47503H,505,28,0.012154207,9.680390507,4.361509973,5.199262851,2
47503J,510,1,0.252556526,9.582582544,1.0,6.701414343,2
47504H,494,116,0.023378022000000002,9.899014466,6.114926583,5.276997651,0
47504K,494,226,0.007536507,9.899014466,6.948062172,5.167030636000001,0
47518F,496,39,0.005915767,9.858905582,4.76575323,5.155682603,2
47556B,665,3,0.17442425399999997,6.947425233,1.871313253,6.247407095,2
47559B,494,362,0.011336371000000001,9.899014466,7.538182817,5.19356497,0
47563A,494,106,0.027347532999999997,9.899014466,6.00261628,5.3042860869999995,0
47566,495,2013,0.253193273,9.878939808,9.692088549,6.704996772,0
47566B,496,609,1.0,9.858905582,8.190656768,10.0,0
47567B,495,133,0.26614853,9.878939808,6.285463908,6.7774923220000005,0
47570B,498,41,0.27836759899999997,9.818957778,4.827084384,6.84519172,2
47574A,501,128,-0.029666344,9.759335284,6.237661977,4.908034131,0
47574B,538,4,1.0,9.051950623,2.151813469,10.0,2
47578A,508,44,0.0030028309999999996,9.621590396,4.913811135,5.135240877,2
47580,496,131,0.154074362,9.858905582,6.266560705,6.124197153,0
47585A,494,101,0.290977234,9.899014466,5.94245938,6.91437994,0
47586A,494,7,-0.050332198,9.899014466,2.7426265069999998,4.767961528,2
47589,733,3,0.103660394,5.980385279,1.871313253,5.809350757000001,1
47590A,500,469,0.14753111300000002,9.779169766,7.862913607,6.084118572,0
47590B,502,483,0.386248686,9.739540273,7.899810491,7.416271342999999,0
47591B,494,68,0.022594019,9.899014466,5.451125065,5.271595502,0
47591D,496,520,-0.003202185,9.858905582,7.9924104620000005,5.091570404,0
47593A,505,21,0.0006224119999999999,9.680390507,4.014248619,5.118492,2
47593B,494,266,0.0007501060000000001,9.899014466,7.152077944,5.119391483999999,0
47594A,497,65,0.005223197,9.838911626,5.395247452,5.1508278139999994,0
47594B,494,78,0.016521925,9.899014466,5.621254459,5.22961512,0
47599A,497,204,0.008022546,9.838911626,6.8199195370000005,5.170430212,0
47599B,502,140,-0.0030629359999999996,9.739540273,6.349472464,5.092548882,0
48111,494,242,0.303130665,9.899014466,7.033680912,6.980428387000001,0
48116,496,252,0.33539998,9.858905582,7.084374851000001,7.152852433,0
48129,494,243,0.292342334,9.899014466,7.038843299,6.921829579,0
48138,495,755,0.29806487800000003,9.878939808,8.460395304,6.952973291,0
48173C,495,223,0.40885540000000004,9.878939808,6.931338565,7.5302956629999995,0
48184,495,480,0.33028350300000003,9.878939808,7.8919946770000005,7.125793446,0
48185,495,449,0.271407012,9.878939808,7.808251112000001,6.806706524,0
48187,494,676,0.346419672,9.899014466,8.321655745,7.210780747,0
48188,496,349,0.211480704,9.858905582,7.492338996,6.466381905,0
48189,496,27,0.186320376,9.858905582,4.317398804,6.318448026,2
48194,495,707,0.23896705899999998,9.878939808,8.377936941,6.624520722000001,0
51008,494,22,0.418254299,9.899014466,4.070126232,7.577164537000001,2
51014A,496,223,-0.0009729669999999999,9.858905582,6.931338565,5.107251108,0
51014C,496,165,-0.0037495159999999996,9.858905582,6.554656348,5.087725712,0
51014L,500,155,0.013570206000000001,9.779169766,6.476554257,5.209117275,0
51020A,497,30,-0.00343729,9.838911626,4.445343652,5.089918666,2
51020B,501,24,-0.014064075,9.759335284,4.174940192,5.015661112,2
62018,495,72,0.000817496,9.878939808,5.521962921,5.119866133,0
62043B,558,11,-0.003761897,8.689542973,3.252312087,5.087638763999999,2
62074B,601,5,0.001993561,7.952391737,2.380998833,5.128144408,2
62086A,514,26,-0.008138117,9.505022777,4.271683246,5.0569738289999995,2
62094B,503,11,1.0,9.719784577,3.252312087,10.0,2
62096A,502,7,-0.007864121,9.739540273,2.7426265069999998,5.058889856,2
62096B,1149,1,1.0,1.51410541,1.0,10.0,1
62097B,631,5,0.0033238829999999997,7.468650242000001,2.380998833,5.137496796000001,2
70006,494,128,0.019216201999999998,9.899014466,6.237661977,5.248273294,0
70007,494,97,0.000630757,9.899014466,5.892171102000001,5.1185507910000005,0
71038,509,54,0.188473337,9.602067349,5.166062088,6.3312288489999995,2
71050,879,5,0.005483191,4.175873241000001,2.380998833,5.152650714,1
71053,496,365,0.325487085,9.858905582,7.548528878,7.10033244,0
71101E,562,27,-0.008471091,8.618619394,4.317398804,5.054646078999999,2
71143,497,48,-0.010941932,9.838911626,5.020857848,5.037396895,0
71215,509,2,0.001431996,9.602067349,1.50968558,5.124192787,2
71270,497,51,-0.016733117,9.838911626,5.095555424,4.9971327180000005,0
71279,497,44,0.34578546600000004,9.838911626,4.913811135,7.207459732999999,2
