CustomerID,Recency,Frequency,Profit,R_Log,F_Log,P_Log,R_Norm,F_Norm,P_Norm,Score
15976,8,182,633.0024,2.0794,5.204,6.4505,8.8108,6.1758,6.6222,8.0649
15977,404,60,38.8358,6.0014,4.0943,3.6593,2.0819,5.0721,5.2299,2.9947
15978,464,48,489.6681,6.1399,3.8712,6.1937,1.8443,4.8502,6.4941,2.9105
15980,141,61,38.6989,4.9488,4.1109,3.6558,3.8879,5.0886,5.2282,4.2621
15981,27,145,175.74,3.2958,4.9767,5.169,6.7238,5.9497,5.983,6.4949
15983,18,125,676.9269,2.8904,4.8283,6.5176,7.4195,5.8021,6.6557,7.0196
15985,82,62,171.1817,4.4067,4.1271,5.1427,4.8179,5.1047,5.9699,4.9905
15990,431,49,124.8075,6.0661,3.8918,4.8268,1.9709,4.8707,5.8123,2.935
15992,390,3,1.4141,5.9661,1.0986,0.3465,2.1424,2.0926,3.5774,2.2759
15993,395,514,876.3702,5.9789,6.2422,6.7758,2.1205,7.2083,6.7845,3.6045
15994,441,30,13.5358,6.089,3.4012,2.6053,1.9315,4.3827,4.7041,2.699
15996,13,169,1608.5113,2.5649,5.1299,7.3831,7.9778,6.1021,7.0874,7.5136
15998,15,555,1317.3754,2.7081,6.319,7.1834,7.7323,7.2847,6.9878,7.5683
16000,389,9,825.87,5.9636,2.1972,6.7164,2.1468,3.1853,6.7549,2.8153
16003,10,98,98771.5068,2.3026,4.585,11.5006,8.4279,5.5601,9.1413,7.9257
16005,23,190,1206.4085,3.1355,5.247,7.0954,6.9989,6.2185,6.9439,6.8373
16006,61,16,55.8819,4.1109,2.7726,4.0232,5.3255,3.7575,5.4114,5.0205
16007,21,434,771.1837,3.0445,6.073,6.6479,7.155,7.0401,6.7207,7.0886
16008,63,38,65.8762,4.1431,3.6376,4.1878,5.2701,4.6178,5.4935,5.162
16009,409,71,130.2849,6.0137,4.2627,4.8697,2.0608,5.2395,5.8337,3.0738
16010,20,121,254.2376,2.9957,4.7958,5.5383,7.2387,5.7698,6.1672,6.8378
16012,515,44,240.8542,6.2442,3.7842,5.4842,1.6654,4.7637,6.1402,2.7325
16013,15,157,7238.4058,2.7081,5.0562,8.8872,7.7323,6.0288,7.8377,7.4021
16016,24,295,1408.6598,3.1781,5.687,7.2504,6.9259,6.6561,7.0212,6.8815
16017,434,26,1.9506,6.073,3.2581,0.6682,1.959,4.2404,3.7378,2.5932
16018,40,14,511.3859,3.6889,2.6391,6.2371,6.0495,3.6247,6.5158,5.6112
16019,22,158,1655.2638,3.091,5.0626,7.4117,7.0752,6.0351,7.1017,6.8698
16020,403,45,24.6023,5.9989,3.8067,3.2028,2.0861,4.786,5.0022,2.9177
16022,104,129,378.1468,4.6444,4.8598,5.9353,4.4101,5.8334,6.3652,4.8903
16023,109,80,532.193,4.6913,4.382,6.277,4.3296,5.3582,6.5357,4.7559
16024,399,59,66.3157,5.989,4.0775,4.1944,2.1033,5.0554,5.4968,3.033
16026,430,30,44.8436,6.0638,3.4012,3.8032,1.9749,4.3827,5.3017,2.7891
16027,22,22,9223.4259,3.091,3.091,9.1295,7.0752,4.0743,7.9586,6.5633
16029,6,2062,41156.4286,1.7918,7.6314,10.6251,9.3043,8.59,8.7046,9.1015
16030,153,55,366.9089,5.0304,4.0073,5.9051,3.7478,4.9856,6.3502,4.2556
16031,89,131,230.6778,4.4886,4.8752,5.441,4.6773,5.8487,6.1187,5.0558
16033,11,1068,8615.0082,2.3979,6.9735,9.0613,8.2644,7.9357,7.9245,8.1647
16034,73,35,327.6982,4.2905,3.5553,5.7921,5.0174,4.5361,6.2938,5.0487
16037,16,52,1467.7331,2.7726,3.9512,7.2915,7.6216,4.9298,7.0417,7.0252
16038,30,28,14.943,3.4012,3.3322,2.7042,6.5431,4.3141,4.7535,5.9183
16040,116,83,439.8056,4.7536,4.4188,6.0863,4.2228,5.3949,6.4406,4.679
16041,417,6,1952.1103,6.0331,1.7918,7.5767,2.0276,2.782,7.184,2.6941
16042,23,72,44.7287,3.1355,4.2767,3.8006,6.9989,5.2535,5.3004,6.48
16043,82,65,403.2774,4.4067,4.1744,5.9996,4.8179,5.1517,6.3973,5.0426
16045,86,90,99.666,4.4543,4.4998,4.6018,4.7362,5.4754,5.7,4.9804
16049,427,271,1448.3519,6.0568,5.6021,7.2782,1.9869,6.5717,7.0351,3.4087
16050,29,20,305.615,3.3673,2.9957,5.7223,6.6012,3.9795,6.259,6.0426
16052,441,34,61.5676,6.089,3.5264,4.1201,1.9315,4.5072,5.4598,2.7995
16054,532,66,191.3316,6.2766,4.1897,5.254,1.6097,5.1669,6.0254,2.7627
16055,87,7,135.7035,4.4659,1.9459,4.9105,4.7163,2.9353,5.854,4.4739
16056,432,64,191.774,6.0684,4.1589,5.2563,1.9669,5.1363,6.0265,3.0068
16057,64,115,209.4178,4.1589,4.7449,5.3443,5.2431,5.7192,6.0704,5.421
16059,6,230,1048.8868,1.7918,5.4381,6.9555,9.3043,6.4086,6.8741,8.4822
16062,22,88,605.2374,3.091,4.4773,6.4056,7.0752,5.453,6.5998,6.7032
16063,115,39,108.4353,4.7449,3.6636,4.6862,4.2376,4.6437,5.7421,4.4693
16065,23,136,371.6544,3.1355,4.9127,5.918,6.9989,5.886,6.3566,6.7121
16066,403,90,179.9669,5.9989,4.4998,5.1928,2.0861,5.4754,5.9948,3.1549
16070,409,32,120.2211,6.0137,3.4657,4.7893,2.0608,4.4469,5.7936,2.9113
16071,431,19,17.7919,6.0661,2.9444,2.8787,1.9709,3.9285,4.8405,2.6494
16072,675,22,266.9437,6.5147,3.091,5.587,1.2012,4.0743,6.1915,2.2749
16073,684,1,0.3963,6.528,0,-0.9256,1.1785,1,2.9428,1.3192
16076,84,127,641.757,4.4308,4.8442,6.4642,4.7765,5.8179,6.6291,5.1701
16079,403,19,28.6853,5.9989,2.9444,3.3564,2.0861,3.9285,5.0788,2.7539
16080,116,16,131.6631,4.7536,2.7726,4.8802,4.2228,3.7575,5.8389,4.2913
16083,18,48,98.3785,2.8904,3.8712,4.5888,7.4195,4.8502,5.6936,6.733
16084,141,72,269.6457,4.9488,4.2767,5.5971,3.8879,5.2535,6.1965,4.3919
16085,77,215,148.3727,4.3438,5.3706,4.9997,4.9258,6.3415,5.8985,5.3062
16086,25,44,224.2641,3.2189,3.7842,5.4128,6.8559,4.7637,6.1046,6.3623
16092,105,55,52.0113,4.654,4.0073,3.9515,4.3937,4.9856,5.3756,4.6103
16094,80,78,162.5691,4.382,4.3567,5.0911,4.8603,5.3331,5.9441,5.0632
16096,125,24,5420.1579,4.8283,3.1781,8.5979,4.0946,4.1608,7.6934,4.4677
16097,85,20,542.8026,4.4427,2.9957,6.2967,4.7562,3.9795,6.5455,4.7798
16098,100,923,9886.9254,4.6052,6.8276,9.199,4.4774,7.7906,7.9932,5.4916
16099,68,55,99.9751,4.2195,4.0073,4.6049,5.1391,4.9856,5.7016,5.1646
16101,440,76,74.8008,6.0868,4.3307,4.3148,1.9354,5.3072,5.5569,2.9719
16102,429,56,1546.2059,6.0615,4.0254,7.3436,1.9789,5.0035,7.0677,3.0927
16103,80,61,1824.7303,4.382,4.1109,7.5092,4.8603,5.0886,7.1503,5.1349
16105,103,26,366.5233,4.6347,3.2581,5.9041,4.4267,4.2404,6.3496,4.5817
16107,34,37,239.9596,3.5264,3.6109,5.4805,6.3283,4.5913,6.1383,5.9619
16108,471,48,35.043,6.1549,3.8712,3.5566,1.8186,4.8502,5.1787,2.7609
16109,66,31,218.4946,4.1897,3.434,5.3868,5.1903,4.4153,6.0916,5.1254
16110,103,503,2548.8736,4.6347,6.2206,7.8434,4.4267,7.1868,7.317,5.2678
16113,33,58,608.772,3.4965,4.0604,6.4114,6.3795,5.0384,6.6027,6.1336
16114,44,15,10.6082,3.7842,2.7081,2.3616,5.886,3.6934,4.5826,5.3171
16115,21,289,60.0236,3.0445,5.6664,4.0947,7.155,6.6357,5.4471,6.8803
16116,52,65,188.5198,3.9512,4.1744,5.2392,5.5993,5.1517,6.018,5.5517
16119,395,5,21.7545,5.9789,1.6094,3.0798,2.1205,2.6007,4.9408,2.4986
16120,446,28,48.3117,6.1003,3.3322,3.8777,1.9122,4.3141,5.3388,2.7352
16122,24,52,265.4909,3.1781,3.9512,5.5816,6.9259,4.9298,6.1888,6.453
16123,438,14,17.9082,6.0822,2.6391,2.8853,1.9433,3.6247,4.8438,2.5696
16124,166,23,867.9834,5.112,3.1355,6.7662,3.6079,4.1185,6.7797,4.0272
16125,25,25,191.0513,3.2189,3.2189,5.2525,6.8559,4.2014,6.0246,6.2418
16126,25,133,5216.7468,3.2189,4.8903,8.5596,6.8559,5.8638,7.6743,6.7393
16131,95,90,551.2482,4.5539,4.4998,6.3122,4.5654,5.4754,6.5532,4.9462
16134,12,53,207.1775,2.4849,3.9703,5.3336,8.1151,4.9487,6.0651,7.2768
16135,103,37,209.1285,4.6347,3.6109,5.3429,4.4267,4.5913,6.0697,4.6239
16140,439,35,26.0501,6.0845,3.5553,3.26,1.9393,4.5361,5.0307,2.7678
16141,475,29,123.6422,6.1633,3.3673,4.8174,1.8041,4.349,5.8076,2.7134
16142,100,70,28.0882,4.6052,4.2485,3.3354,4.4774,5.2254,5.0683,4.6861
16143,12,133,743.9601,2.4849,4.8903,6.612,8.1151,5.8638,6.7028,7.5236
16145,12,283,861.7302,2.4849,5.6454,6.7589,8.1151,6.6148,6.7761,7.6812
16146,92,52,205.9566,4.5218,3.9512,5.3277,4.6205,4.9298,6.0621,4.8265
16147,520,20,34.8553,6.2538,2.9957,3.5512,1.6488,3.9795,5.176,2.4677
16149,391,18,23.5105,5.9687,2.8904,3.1574,2.138,3.8747,4.9796,2.7695
16150,126,123,301.0082,4.8363,4.8122,5.7071,4.0809,5.7861,6.2514,4.639
16152,109,51,1198.9569,4.6913,3.9318,7.0892,4.3296,4.9105,6.9408,4.7069
16153,12,98,427.5159,2.4849,4.585,6.058,8.1151,5.5601,6.4264,7.4352
16156,49,141,1407.0387,3.8918,4.9488,7.2492,5.7013,5.9219,7.0207,5.8774
16160,451,21,5.5703,6.1115,3.0445,1.7174,1.8931,4.028,4.2612,2.5569
16162,149,4,4.2,5.0039,1.3863,1.4351,3.7932,2.3788,4.1204,3.5431
16163,23,12,3732.0264,3.1355,2.4849,8.2247,6.9989,3.4714,7.5072,6.3443
16164,404,33,90.6741,6.0014,3.4965,4.5073,2.0819,4.4775,5.6529,2.9181
16168,68,108,858.878,4.2195,4.6821,6.7556,5.1391,5.6567,6.7744,5.4061
16169,395,69,15.0871,5.9789,4.2341,2.7138,2.1205,5.2111,4.7583,3.0024
16170,31,132,153.0065,3.434,4.8828,5.0305,6.4868,5.8563,5.9139,6.3034
16171,446,3,5.0443,6.1003,1.0986,1.6183,1.9122,2.0926,4.2118,2.1782
16172,16,84,168.3808,2.7726,4.4308,5.1262,7.6216,5.4068,5.9616,7.0126
16173,402,82,169.8772,5.9965,4.4067,5.1351,2.0904,5.3828,5.9661,3.1364
16175,21,94,331.4396,3.0445,4.5433,5.8034,7.155,5.5186,6.2995,6.7422
16177,437,14,29.7812,6.0799,2.6391,3.3939,1.9472,3.6247,5.0975,2.5977
16178,525,8,0.7191,6.2634,2.0794,-0.3298,1.6324,3.0682,3.24,2.0803
16179,447,9,23.8738,6.1026,2.1972,3.1728,1.9084,3.1853,4.9872,2.4716
16180,25,239,2068.6645,3.2189,5.4765,7.6347,6.8559,6.4467,7.2129,6.8097
16182,52,32,1510.842,3.9512,3.4657,7.3204,5.5993,4.4469,7.0562,5.5145
16183,454,15,26.8757,6.1181,2.7081,3.2912,1.8817,3.6934,5.0463,2.5605
16185,83,49,159.265,4.4188,3.8918,5.0706,4.7971,4.8707,5.9339,4.9255
16186,9,1178,17812.82,2.1972,7.0716,9.7877,8.6087,8.0332,8.2869,8.4614
16187,18,391,325.4923,2.8904,5.9687,5.7853,7.4195,6.9363,6.2904,7.2099
16188,68,92,281.619,4.2195,4.5218,5.6406,5.1391,5.4972,6.2182,5.3186
16189,402,11,22.2053,5.9965,2.3979,3.1003,2.0904,3.3849,4.9511,2.6354
16193,78,38,207.8464,4.3567,3.6376,5.3368,4.9037,4.6178,6.0667,4.9628
16198,462,14,11.7858,6.1356,2.6391,2.4669,1.8517,3.6247,4.6351,2.4847
16200,5,211,591.9589,1.6094,5.3519,6.3834,9.6172,6.3228,6.5888,8.6554
16203,20,725,142416.1235,2.9957,6.5862,11.8665,7.2387,7.5504,9.3239,7.5096
16205,23,92,1084.7606,3.1355,4.5218,6.9891,6.9989,5.4972,6.8909,6.6878
16206,49,81,297.2873,3.8918,4.3944,5.6947,5.7013,5.3706,6.2452,5.6895
16207,412,18,97.5428,6.021,2.8904,4.5803,2.0482,3.8747,5.6893,2.7776
16208,431,60,175.4637,6.0661,4.0943,5.1674,1.9709,5.0721,5.9822,2.9923
16209,88,55,146.8445,4.4773,4.0073,4.9894,4.6967,4.9856,5.8934,4.8742
16210,16,898,11687.3006,2.7726,6.8002,9.3663,7.6216,7.7633,8.0767,7.6954
16211,475,22,52.4998,6.1633,3.091,3.9608,1.8041,4.0743,5.3803,2.6158
16212,670,28,67.7738,6.5073,3.3322,4.2162,1.214,4.3141,5.5077,2.2634
16213,465,6,17.0486,6.142,1.7918,2.8361,1.8406,2.782,4.8192,2.3268
16214,12,82,782.6155,2.4849,4.4067,6.6626,8.1151,5.3828,6.728,7.43
16217,179,5,103.4939,5.1874,1.6094,4.6395,3.4785,2.6007,5.7188,3.527
16218,7,2207,19592.479,1.9459,7.6994,9.8829,9.0399,8.6576,8.3344,8.8929
16221,25,122,460.0432,3.2189,4.804,6.1313,6.8559,5.7779,6.463,6.601
16222,160,224,7823.7501,5.0752,5.4116,8.9649,3.671,6.3823,7.8765,4.6338
16224,82,134,999.2861,4.4067,4.8978,6.907,4.8179,5.8713,6.85,5.2318
16225,18,134,219.6161,2.8904,4.8978,5.3919,7.4195,5.8713,6.0942,6.9773
16226,99,11,21.5646,4.5951,2.3979,3.0711,4.4947,3.3849,4.9365,4.3169
16229,62,58,276.4434,4.1271,4.0604,5.622,5.2976,5.0384,6.2089,5.3369
16230,72,37,317.7944,4.2767,3.6109,5.7614,5.041,4.5913,6.2785,5.0748
16232,72,42,198.5433,4.2767,3.7377,5.291,5.041,4.7174,6.0438,5.0766
16233,16,31,1084.4882,2.7726,3.434,6.9889,7.6216,4.4153,6.8908,6.9072
16235,192,48,215.7056,5.2575,3.8712,5.3739,3.3582,4.8502,6.0852,3.9293
16236,465,20,19.9746,6.142,2.9957,2.9945,1.8406,3.9795,4.8983,2.5742
16239,443,6,1.774,6.0936,1.7918,0.5733,1.9238,2.782,3.6905,2.2721
16240,396,77,6309.1488,5.9814,4.3438,8.7498,2.1162,5.3202,7.7692,3.3223
16242,10,234,6552.0189,2.3026,5.4553,8.7875,8.4279,6.4257,7.788,7.9635
16244,52,110,686.373,3.9512,4.7005,6.5314,5.5993,5.675,6.6626,5.7208
16245,101,112,337.8474,4.6151,4.7185,5.8226,4.4603,5.6929,6.309,4.8917
16247,19,30,333.4735,2.9444,3.4012,5.8096,7.3267,4.3827,6.3025,6.6355
16248,448,7,3.2739,6.1048,1.9459,1.186,1.9045,2.9353,3.9961,2.3199
16249,88,65,363.2663,4.4773,4.1744,5.8951,4.6967,5.1517,6.3452,4.9526
16253,99,100,470.4958,4.5951,4.6052,6.1538,4.4947,5.5802,6.4742,4.9097
16255,23,333,1323.7271,3.1355,5.8081,7.1882,6.9989,6.7766,6.9902,6.9536
16257,190,2,19.1447,5.247,0.6931,2.952,3.3762,1.6894,4.8771,3.1889
16258,14,184,1481.1828,2.6391,5.2149,7.3006,7.8506,6.1866,7.0463,7.4374
16260,437,18,43.3273,6.0799,2.8904,3.7688,1.9472,3.8747,5.2845,2.6664
16261,88,156,512.0814,4.4773,5.0499,6.2385,4.6967,6.0224,6.5165,5.1438
16262,18,2,5.9025,2.8904,0.6931,1.7754,7.4195,1.6894,4.2901,5.9605
16265,22,248,2268.9536,3.091,5.5134,7.7271,7.0752,6.4835,7.259,6.9752
16266,37,40,1595.4953,3.6109,3.6889,7.3749,6.1832,4.6689,7.0834,5.9704
16268,458,41,324.7813,6.1269,3.7136,5.7832,1.8667,4.6934,6.2893,2.8743
16270,11,101,869.2927,2.3979,4.6151,6.7677,8.2644,5.5901,6.7804,7.5811
16271,16,69,108.776,2.7726,4.2341,4.6893,7.6216,5.2111,5.7437,6.9517
16272,503,23,19.8995,6.2206,3.1355,2.9907,1.7059,4.1185,4.8964,2.5074
16275,583,32,33.6891,6.3682,3.4657,3.5172,1.4526,4.4469,5.159,2.4221
16279,27,117,1346.968,3.2958,4.7622,7.2056,6.7238,5.7363,6.9989,6.5538
16281,459,16,73.4483,6.1291,2.7726,4.2966,1.8629,3.7575,5.5478,2.6103
16282,246,21,132.9056,5.5053,3.0445,4.8896,2.933,4.028,5.8436,3.4431
16283,53,145,775.6844,3.9703,4.9767,6.6537,5.5667,5.9497,6.7236,5.759
16284,418,93,37.581,6.0355,4.5326,3.6265,2.0234,5.508,5.2135,3.0394
16287,50,16,54.6703,3.912,2.7726,4.0013,5.6666,3.7575,5.4005,5.2582
16292,504,19,35.3612,6.2226,2.9444,3.5656,1.7024,3.9285,5.1832,2.4957
16293,25,149,469.7451,3.2189,5.0039,6.1522,6.8559,5.9768,6.4734,6.6418
16295,445,41,26.7706,6.0981,3.7136,3.2873,1.9161,4.6934,5.0443,2.7844
16297,117,37,155.0516,4.7622,3.6109,5.0438,4.208,4.5913,5.9205,4.4559
16303,189,96,1029.6843,5.2417,4.5643,6.937,3.3852,5.5396,6.8649,4.1641
16305,525,21,31.2108,6.2634,3.0445,3.4408,1.6324,4.028,5.1209,2.4604
16306,25,72,324.2445,3.2189,4.2767,5.7815,6.8559,5.2535,6.2885,6.4786
16311,404,36,87.0891,6.0014,3.5835,4.4669,2.0819,4.5641,5.6328,2.9334
16313,390,14,8.5125,5.9661,2.6391,2.1415,2.1424,3.6247,4.4728,2.6719
16315,190,26,35.6688,5.247,3.2581,3.5743,3.3762,4.2404,5.1875,3.7302
16316,16,141,1477.6835,2.7726,4.9488,7.2982,7.6216,5.9219,7.0451,7.224
16317,506,65,28.2453,6.2265,4.1744,3.3409,1.6957,5.1517,5.0711,2.7244
16319,179,4,4.8686,5.1874,1.3863,1.5828,3.4785,2.3788,4.1941,3.3301
16320,55,98,30.8117,4.0073,4.585,3.4279,5.5031,5.5601,5.1145,5.4756
16321,210,23,377.3562,5.3471,3.1355,5.9332,3.2045,4.1185,6.3642,3.7032
16322,423,23,112.0928,6.0474,3.1355,4.7193,2.003,4.1185,5.7587,2.8017
16323,583,1,0.2198,6.3682,0,-1.5149,1.4526,1,2.6489,1.4817
16324,20,145,395.5387,2.9957,4.9767,5.9802,7.2387,5.9497,6.3876,6.8958
16325,100,24,47.5282,4.6052,3.1781,3.8613,4.4774,4.1608,5.3307,4.4994
16326,15,280,1797.27,2.7081,5.6348,7.494,7.7323,6.6042,7.1428,7.4477
16327,118,180,1278.5587,4.7707,5.193,7.1535,4.1934,6.1648,6.9729,4.8657
16330,404,40,960.2328,6.0014,3.6889,6.8672,2.0819,4.6689,6.8301,3.0741
16332,174,152,272.2941,5.1591,5.0239,5.6069,3.5271,5.9966,6.2014,4.2884
16338,544,8,4.5442,6.2989,2.0794,1.5139,1.5714,3.0682,4.1597,2.1296
16339,671,17,14.8338,6.5088,2.8332,2.6969,1.2114,3.8178,4.7498,2.0865
16340,494,124,58.0408,6.2025,4.8203,4.0611,1.7368,5.7941,5.4303,2.9176
16341,411,78,140.1853,6.0186,4.3567,4.943,2.0524,5.3331,5.8702,3.0903
16342,24,14,79.1645,3.1781,2.6391,4.3715,6.9259,3.6247,5.5852,6.1316
16343,403,39,21.8592,5.9989,3.6636,3.0846,2.0861,4.6437,4.9432,2.8834
16344,545,1,2.3173,6.3008,0,0.8404,1.5683,1,3.8237,1.6802
16348,91,271,2219.8067,4.5109,5.6021,7.7052,4.6392,6.5717,7.2481,5.2866
16349,677,9,23.7663,6.5177,2.1972,3.1683,1.1962,3.1853,4.985,1.9729
16350,23,58,193.5591,3.1355,4.0604,5.2656,6.9989,5.0384,6.0312,6.51
16351,226,13,90.0426,5.4205,2.5649,4.5003,3.0785,3.551,5.6494,3.4301
16352,404,26,109.4961,6.0014,3.2581,4.6959,2.0819,4.2404,5.747,2.8801
16353,11,1226,30320.0135,2.3979,7.1115,10.3196,8.2644,8.0729,8.5522,8.2549
16354,450,1,4.3952,6.1092,0,1.4805,1.8969,1,4.1431,1.9421
16356,77,31,3.0183,4.3438,3.434,1.1047,4.9258,4.4153,3.9556,4.7267
16357,61,32,148.8695,4.1109,3.4657,5.0031,5.3255,4.4469,5.9002,5.2072
16359,20,78,2091.5985,2.9957,4.3567,7.6457,7.2387,5.3331,7.2184,6.8555
16360,391,245,645.8388,5.9687,5.5013,6.4705,2.138,6.4714,6.6322,3.4541
16361,396,72,0.3376,5.9814,4.2767,-1.086,2.1162,5.2535,2.8628,2.8183
16362,419,79,925.5949,6.0379,4.3694,6.8304,2.0193,5.3457,6.8117,3.1639
16364,398,48,218.6263,5.9865,3.8712,5.3874,2.1076,4.8502,6.0919,3.0545
16365,17,53,486.7467,2.8332,3.9703,6.1877,7.5175,4.9487,6.4911,6.9011
16367,20,116,126.2259,2.9957,4.7536,4.8381,7.2387,5.7278,5.8179,6.7944
16368,389,61,26.7392,5.9636,4.1109,3.2861,2.1468,5.0886,5.0437,3.0249
16369,405,64,44.2644,6.0039,4.1589,3.7902,2.0776,5.1363,5.2952,3.0111
16370,25,248,583.4081,3.2189,5.5134,6.3689,6.8559,6.4835,6.5815,6.754
16372,420,84,182.9714,6.0403,4.4308,5.2093,2.0153,5.4068,6.0031,3.0923
16376,395,106,199.5065,5.9789,4.6634,5.2958,2.1205,5.6381,6.0462,3.2166
16380,448,28,2383.0305,6.1048,3.3322,7.7761,1.9045,4.3141,7.2835,2.9243
16383,109,134,150.9776,4.6913,4.8978,5.0171,4.3296,5.8713,5.9072,4.7957
16384,106,54,247.2979,4.6634,3.989,5.5106,4.3774,4.9673,6.1534,4.673
16385,24,51,46.597,3.1781,3.9318,3.8415,6.9259,4.9105,5.3208,6.3623
16386,124,76,797.1221,4.8203,4.3307,6.681,4.1083,5.3072,6.7372,4.611
16389,53,33,1115.4082,3.9703,3.4965,7.017,5.5667,4.4775,6.9048,5.4827
16392,111,80,1251.0048,4.7095,4.382,7.1317,4.2984,5.3582,6.962,4.7767
16393,20,367,2202.805,2.9957,5.9054,7.6975,7.2387,6.8733,7.2443,7.1662
16394,27,118,22.3352,3.2958,4.7707,3.1062,6.7238,5.7448,4.954,6.351
16395,9,242,400.6637,2.1972,5.4889,5.9931,8.6087,6.4591,6.3941,7.9573
16398,94,57,215.2067,4.5433,4.0431,5.3716,4.5836,5.0211,6.084,4.8211
16399,78,30,342.9941,4.3567,3.4012,5.8377,4.9037,4.3827,6.3165,4.9408
16400,481,27,4.7068,6.1759,3.2958,1.549,1.7826,4.2779,4.1772,2.5211
16401,71,170,355.9683,4.2627,5.1358,5.8748,5.065,6.1079,6.3351,5.4006
16402,120,57,274.7022,4.7875,4.0431,5.6157,4.1646,5.0211,6.2058,4.54
16403,182,22,136.4239,5.204,3.091,4.9158,3.45,4.0743,5.8567,3.8155
16404,457,19,16.9768,6.1247,2.9444,2.8318,1.8704,3.9285,4.8171,2.5767
16405,191,9,282.8668,5.2523,2.1972,5.645,3.3672,3.1853,6.2204,3.6161
16406,405,53,30.5827,6.0039,3.9703,3.4204,2.0776,4.9487,5.1107,2.9552
16407,134,176,452.9864,4.8978,5.1705,6.1159,3.9753,6.1424,6.4553,4.6567
16409,83,311,992.8033,4.4188,5.7398,6.9005,4.7971,6.7086,6.8467,5.3844
16413,443,29,98.7465,6.0936,3.3673,4.5926,1.9238,4.349,5.6954,2.786
16414,408,7,0.4997,6.0113,1.9459,-0.6938,2.065,2.9353,3.0584,2.3384
16415,431,44,111.0224,6.0661,3.7842,4.7097,1.9709,4.7637,5.7539,2.9077
16416,413,65,60.8352,6.0234,4.1744,4.1082,2.0441,5.1517,5.4538,3.0066
16418,77,98,480.9546,4.3438,4.585,6.1758,4.9258,5.5601,6.4852,5.2086
16419,52,77,380.3409,3.9512,4.3438,5.9411,5.5993,5.3202,6.3681,5.6204
16422,12,451,3491.0463,2.4849,6.1115,8.158,8.1151,7.0783,7.4739,7.8436
16423,411,18,10.0446,6.0186,2.8904,2.307,2.0524,3.8747,4.5553,2.6672
16424,578,5,8.1142,6.3596,1.6094,2.0936,1.4674,2.6007,4.4489,1.9922
16425,148,42,134.3098,4.9972,3.7377,4.9001,3.8048,4.7174,5.8489,4.1917
16426,126,301,582.5616,4.8363,5.7071,6.3674,4.0809,6.6761,6.5808,4.8499
16427,107,13,89.9381,4.6728,2.5649,4.4991,4.3613,3.551,5.6488,4.328
16430,444,6,33.217,6.0958,1.7918,3.5031,1.9199,2.782,5.152,2.4155
16431,61,89,610.3809,4.1109,4.4886,6.4141,5.3255,5.4643,6.6041,5.4811
16433,415,16,10.0001,6.0283,2.7726,2.3026,2.0358,3.7575,4.5531,2.6319
16434,141,116,240.897,4.9488,4.7536,5.4844,3.8879,5.7278,6.1403,4.4811
16438,392,129,279.6443,5.9713,4.8598,5.6335,2.1336,5.8334,6.2147,3.2817
16440,61,257,270.4455,4.1109,5.5491,5.6001,5.3255,6.519,6.198,5.6514
16441,454,11,5.8287,6.1181,2.3979,1.7628,1.8817,3.3849,4.2839,2.4226
16442,18,259,572.5828,2.8904,5.5568,6.3502,7.4195,6.5267,6.5722,7.1562
16444,124,66,321.1251,4.8203,4.1897,5.7718,4.1083,5.1669,6.2837,4.5376
16445,420,61,51.4075,6.0403,4.1109,3.9398,2.0153,5.0886,5.3698,2.9654
16446,72,3,5.4021,4.2767,1.0986,1.6868,5.041,2.0926,4.2459,4.3718
16448,585,18,0.4565,6.3716,2.8904,-0.7843,1.4467,3.8747,3.0133,2.089
16449,584,37,105.2997,6.3699,3.6109,4.6568,1.4497,4.5913,5.7275,2.5058
16450,536,11,89.078,6.2841,2.3979,4.4895,1.5968,3.3849,5.644,2.3592
16454,431,2,8.1423,6.0661,0.6931,2.0971,1.9709,1.6894,4.4506,2.1626
16456,12,906,21774.9743,2.4849,6.809,9.9885,8.1151,7.7721,8.3871,8.0737
16457,67,15,4.9937,4.2047,2.7081,1.6082,5.1645,3.6934,4.2067,4.7745
16458,18,212,1185.8301,2.8904,5.3566,7.0782,7.4195,6.3275,6.9353,7.1527
16460,415,121,25.0485,6.0283,4.7958,3.2208,2.0358,5.7698,5.0112,3.0801
16461,21,61,341.7632,3.0445,4.1109,5.8341,7.155,5.0886,6.3148,6.6577
16462,460,3,24.9729,6.1312,1.0986,3.2178,1.8592,2.0926,5.0097,2.2209
16463,59,78,1308.346,4.0775,4.3567,7.1765,5.3827,5.3331,6.9844,5.5329
16464,529,80,209.1444,6.271,4.382,5.343,1.6194,5.3582,6.0698,2.8122
16466,34,140,267.3589,3.5264,4.9416,5.5886,6.3283,5.9148,6.1923,6.232
16468,461,2,2.4083,6.1334,0.6931,0.8789,1.8554,1.6894,3.843,2.021
16469,91,216,1325.8051,4.5109,5.3753,7.1898,4.6392,6.3461,6.991,5.2158
16470,16,149,617.4384,2.7726,5.0039,6.4256,7.6216,5.9768,6.6098,7.1914
16471,139,24,89.3313,4.9345,3.1781,4.4924,3.9124,4.1608,5.6454,4.1354
16473,26,23,73.0645,3.2581,3.1355,4.2913,6.7886,4.1185,5.5452,6.1302
16475,115,41,300.3324,4.7449,3.7136,5.7049,4.2376,4.6934,6.2503,4.53
